0,Fountain,16.0,17.75,1
0,Fountain,10.0,12.0,1
0,Fountain,12.5,14.5,1
0,Fountain,21.0,22.0,1
0,Fountain,21.25,22.75,1
0,Fountain,21.0,22.75,1
0,Fountain,14.5,16.0,1
0,Fountain,15.5,17.0,2
0,Fountain,9.0,10.0,1
1,Fountain,20.0,22.25,1
1,Fountain,20.25,21.0,1
1,Fountain,15.0,16.5,1
1,Fountain,19.5,20.25,1
1,Fountain,9.0,12.0,1
1,Fountain,20.25,22.25,1
2,Fountain,21.0,22.25,1
2,Fountain,16.0,17.0,1
2,Fountain,12.5,14.0,1
2,Fountain,20.0,22.25,1
2,Fountain,15.0,17.75,1
2,Fountain,15.0,16.0,1
2,Fountain,9.5,11.25,1
3,Fountain,20.5,22.75,1
3,Fountain,9.0,10.0,1
3,Fountain,13.0,14.5,1
3,Fountain,17.0,17.75,1
3,Fountain,15.0,16.0,1
3,Fountain,21.0,22.0,1
3,Fountain,15.5,16.5,2
3,Fountain,16.0,17.0,1
3,Fountain,20.25,21.25,1
3,Fountain,21.75,22.75,1
3,Fountain,13.0,15.0,1
3,Fountain,14.5,15.5,1
4,Fountain,14.25,15.5,1
4,Fountain,20.75,22.75,1
4,Fountain,16.5,17.75,1
4,Fountain,16.5,17.25,1
4,Fountain,15.75,16.5,1
4,Fountain,15.5,16.5,2
4,Fountain,21.0,22.0,2
4,Fountain,21.25,22.75,1
5,FountainWks5/9/11/13,21.0,23.0,1
5,Fountain,17.0,17.75,1
5,Fountain,16.0,17.5,1
5,FountainWks2/6/10,21.0,23.0,5
5,FountainWks4/8/12,21.0,23.0,5
5,Fountain,13.0,14.0,1
5,FountainWks5/9/13,21.0,23.0,4
5,Fountain,13.0,16.0,1
5,Fountain,15.5,17.0,1
5,Fountain,14.0,15.5,1
5,Fountain,9.0,12.0,1
5,FountainWks3/7/11,21.0,23.0,4
6,Fountain,20.75,23.0,1
6,Fountain,20.75,22.75,1
6,Fountain,20.75,22.0,1